,id,Genre,Track,Artist,valence,energy,danceability,key,loudness,speechiness,acousticness,instrumentalness,liveness,tempo,duration_ms,popularity,audio,energy_standard,valence_standard
2026,3tBbcuulKDC1o2odykT18R,psych-rock,I'll Cut You Down,Uncle Acid & The Deadbeats,0.151,0.866,0.386,6,-5.56,0.0465,0.0517,0.912,0.0778,120.048,301493,45,https://p.scdn.co/mp3-preview/235941da05663db118b2d99363d65d417b632a81?cid=b39a670615f14cfca30a8178b3bc3ed6,0.811648379792592,-1.2726770978683701
2025,6kNmqIK4l1e9zcIUiStL7e,swedish,Legenden (feat. Phantomen) - Single Version,Niello,0.447,0.7509999999999999,0.449,2,-4.662,0.0896,0.0568,0.0,0.0975,83.664,187682,45,https://p.scdn.co/mp3-preview/62678ff99cf3abd898f5a7b21a5d81c857f1d25d?cid=b39a670615f14cfca30a8178b3bc3ed6,0.3538827918873325,-0.1723528952503955
2024,7pKWTcPfT9mg2iAhobFHpS,jazz,Polka Dots And Moonbeams - Remastered,Bud Powell,0.152,0.171,0.552,2,-13.66,0.0544,0.955,0.877,0.122,102.408,244466,45,0,-1.9548479992870167,-1.268959786373039
2023,6YdBizFUj6pdzlqFfNXtbI,turkish,Aldanırım,Yaşar,0.205,0.488,0.529,9,-8.492,0.0448,0.262,1.91e-05,0.193,160.009,302323,45,https://p.scdn.co/mp3-preview/305869e24167e44839d8d9683b27f60520b20790?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.6930072048003464,-1.0719422771204965
2022,1Jq2DjJHYKTbXKzYgBVQwe,sertanejo,Oh Delícia - Ao Vivo,Henrique & Diego,0.8490000000000001,0.954,0.6609999999999999,11,-2.5780000000000003,0.052,0.236,0.0,0.365,145.895,184053,45,https://p.scdn.co/mp3-preview/bfbf6c1069684ce929c12670ae25ae999a058018?cid=b39a670615f14cfca30a8178b3bc3ed6,1.1619385687983552,1.322006325872665
2021,5x5FUXjs53WbPuTwT6WD8d,rockabilly,(She's) Sexy + 17 - Single Edit/24 Bit Remastered 99/Digital Remaster/1999,Brian Setzer,0.75,0.931,0.525,9,-5.593,0.0583,0.00831,0.0,0.106,89.9,194066,45,0,1.0703854512173039,0.9539924878348961
2037,1QfzxPGPepFcFNnvC248JB,soundtracks,From Western Woods to Beaversdam,Harry Gregson-Williams,0.0387,0.095,0.0894,5,-23.761,0.0406,0.908,0.942,0.0873,74.759,214000,45,0,-2.257371344337449,-1.690131178794041
2036,2NV3SdCaIBxYu7gKY3cCMc,techno,You - Single Edit,Special D.,0.52,0.993,0.589,9,-5.972,0.0813,0.0281,0.148,0.344,144.061,178960,45,https://p.scdn.co/mp3-preview/9b8f7edee196ead1aea98fed0d38a2fb3e1e16ef?cid=b39a670615f14cfca30a8178b3bc3ed6,1.3171808116531822,0.0990108439087672
2055,708b4yGsLuBrHlrm1zZQBJ,goth,Everything Dies,Type O Negative,0.226,0.8170000000000001,0.249,11,-7.975,0.0707,0.00927,0.0715,0.158,166.263,463767,45,https://p.scdn.co/mp3-preview/99cb970b392a4c9aa15a2600f2d777abd8ead0b3?cid=b39a670615f14cfca30a8178b3bc3ed6,0.6166004336416557,-0.9938787357185456
2038,4vpx7k6ZJ1KfPuqK9Vo9bR,metalcore,Memories Of A Broken Heart,Crown The Empire,0.492,0.973,0.473,8,-3.862,0.0646,2.47e-05,7.21e-06,0.415,140.012,253280,45,https://p.scdn.co/mp3-preview/486243648243b81b44a2a48869fbb30fe420e6c8?cid=b39a670615f14cfca30a8178b3bc3ed6,1.2375694050609634,-0.00507387796050076
2039,3NxAxBnK66q0ZpIWeH9xlp,party,L.A. Story (feat. Mike Posner),Sammy Adams,0.523,0.872,0.593,1,-4.525,0.0959,0.0784,0.0,0.286,91.964,208000,45,https://p.scdn.co/mp3-preview/c4a906fdbd5cf10744474a2e047e6f89794e6568?cid=b39a670615f14cfca30a8178b3bc3ed6,0.8355318017702577,0.1101627783947602
2056,7tdXvaCZmWZJOrZE9zFXpr,emo,The Blower's Daughter,Damien Rice,0.0775,0.192,0.3339999999999999,4,-13.983,0.0337,0.135,9.77e-05,0.427,133.19799999999998,288466,45,https://p.scdn.co/mp3-preview/6e4f37e807d0c7868507401151d88363c5ad4060?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.8712560223651868,-1.5458994927751983
2017,1P4XzKG2bldGbhg6EO1N23,jazz,The Red One,John Scofield,0.6829999999999999,0.489,0.515,4,-10.021,0.0323,0.239,0.901,0.0736,106.96,259360,45,0,-0.6890266344707354,0.7049326176477192
2054,2aR6SYRJxy2QsBxA459ATF,r-n-b,F.U.B.U. (feat. The-Dream & BJ The Chicago Kid),Solange,0.4539999999999999,0.499,0.475,0,-6.818,0.185,0.84,0.0,0.111,142.86700000000002,313893,45,https://p.scdn.co/mp3-preview/6f35dc13531322b7d85098fd5e6426d195689f22?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.6492209311746259,-0.1463317147830789
2053,3paHCRsgqYToiZ89UTdnqh,world-music,Gina,Lu Colombo,0.7190000000000001,0.375,0.852,8,-9.314,0.0586,0.833,4.27e-06,0.207,99.097,124853,45,https://p.scdn.co/mp3-preview/e1a3f514ec2ead9a1e7f7af67c790a4b6cb53b84?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.1428116520463834,0.8387558314796355
2052,0yA1MBQ60SoiYt7xqdS3H1,chill,Mmm Mmm Mmm Mmm,Crash Test Dummies,0.3829999999999999,0.564,0.585,3,-7.579,0.0226,0.236,2.22e-05,0.0609,92.949,233266,45,https://p.scdn.co/mp3-preview/f2d48710e51b228ca8e1f297108bee616c81ae6f?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.3904838597499145,-0.4102608309515796
2051,7o9kPO1qalH8szQlYnMI6C,indian,Piya Milenge,A.R. Rahman,0.636,0.84,0.713,2,-6.002999999999999,0.076,0.0581,0.0003689999999999,0.0877,91.001,355866,45,https://p.scdn.co/mp3-preview/70cb591f669dff01ee912091d3ec4d3c08e83bd8?cid=b39a670615f14cfca30a8178b3bc3ed6,0.7081535512227072,0.5302189773671626
2050,0pWrU4My52DJ75GnZKDlv8,trip-hop,Group Four,Massive Attack,0.136,0.7490000000000001,0.546,1,-8.345,0.0371,0.0109,0.3779999999999999,0.0854,95.304,492266,45,0,0.3459216512281115,-1.328436770298335
2049,7wOInrhCRiWaXdzvQ7oUvN,metalcore,Don't Go (feat. Lights),Bring Me The Horizon,0.0875,0.7859999999999999,0.405,0,-7.614,0.0738,0.0926,9.15e-05,0.0688,130.003,298480,45,https://p.scdn.co/mp3-preview/e5acd3546c67e4c8dbdb5a6a0015996ddcd2f338?cid=b39a670615f14cfca30a8178b3bc3ed6,0.49320275342371583,-1.5087263778218882
2048,0p4oKH8NmM9xM6bSJeeEbc,children,Biscuits in the Oven,Raffi,0.648,0.313,0.7090000000000001,11,-13.93,0.132,0.799,0.0,0.257,97.232,144733,45,0,-1.3896070124822621,0.5748267153111346
2047,5T9G49pXWTV7SHMSksvfL4,pop,Remember I Told You,Nick Jonas,0.836,0.534,0.684,1,-5.714,0.2769999999999999,0.136,3.4e-06,0.0368,112.889,201826,45,0,-0.5099009696382426,1.2736812764333616
2046,6Do8mrCwUusdtWTSh5EHli,show-tunes,All I Care About,Various Artists,0.281,0.4679999999999999,0.428,6,-8.869,0.0782,0.695,0.0,0.249,133.386,228200,45,https://p.scdn.co/mp3-preview/2bb9796951e34ba86020f6daab1bc0023aed6de8?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.7726186113925656,-0.7894266034753407
2045,5RScucFoUuNzhLWwGWy05b,electro,Intense,Armin van Buuren,0.115,0.8320000000000001,0.6409999999999999,5,-7.136,0.0499,0.00955,0.0481,0.124,135.1,527786,45,https://p.scdn.co/mp3-preview/38c38b178996c1fe2a9f4c69aeceab3cc9e588d5?cid=b39a670615f14cfca30a8178b3bc3ed6,0.67630898858582,-1.406500311700286
2044,5rK0oa87GjgVTJ8bGcaape,metalcore,You're Ever So Inviting,Underoath,0.131,0.99,0.3389999999999999,2,-2.111,0.143,0.000569,1.52e-05,0.198,179.983,253826,45,0,1.3052391006643496,-1.3470233277749901
2043,1TRr8Pp2uOqL24fMHpJyV3,rock,Sound of Madness,Shinedown,0.3289999999999999,0.939,0.3279999999999999,2,-1.654,0.0423,4.93e-05,0.0065,0.337,185.971,233986,45,https://p.scdn.co/mp3-preview/2f65a8451f210423ae6c8be1c8b297c1bf7bdc23?cid=b39a670615f14cfca30a8178b3bc3ed6,1.102230013854191,-0.6109956516994534
2042,621NCDEU2Pfd5R1oCqnju8,indian,O Meri Jaan,Pritam,0.305,0.563,0.58,2,-6.143,0.0312,0.5920000000000001,2.88e-06,0.1169999999999999,133.955,297906,45,https://p.scdn.co/mp3-preview/247e3debeaaa37b84f23665986ceae91b04c600b?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.3944644300795254,-0.7002111275873969
2041,4AWZVz9cuAS1ZsJUB5cq8S,honky-tonk,(This Ain't) No Thinkin' Thing,Trace Adkins,0.5539999999999999,0.807,0.628,9,-3.835,0.0251,0.156,4.92e-05,0.0962,116.058,241120,45,0,0.5767947303455463,0.22539943475002075
2040,5aNuuvbZROtlGww4rTOnqH,indian,Yaaram,Vishal Bhardwaj,0.336,0.645,0.639,4,-8.088,0.0397,0.452,0.000175,0.108,140.025,293813,45,https://p.scdn.co/mp3-preview/198548afc981019a21b37778e7637ac4dcb9c584?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.06805766305142744,-0.584974471232136
2018,09m18lYWhmHkw9Y0KEASmr,malay,Sentuhan Kecundang,Various Artists,0.42,0.62,0.539,6,-5.495,0.0269,0.514,0.00343,0.0716,110.12,319466,45,0,-0.1675719212917012,-0.27272030562433247
2020,7vS7GvFhyN6kzj409RJbuA,swedish,Nu du kärring,Björn Rosenström,0.759,0.624,0.782,4,-8.189,0.0779,0.602,0.0,0.0969999999999999,108.621,218333,45,https://p.scdn.co/mp3-preview/45f2b48ff80d97e3f5ba8220028c6a54b8989d5e?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.15164963997325742,0.9874482912928751
2016,5M2urKCPnhOPNeGCi6Jm9W,hardstyle,Wake Up!,Brennan Heart,0.0893,0.6679999999999999,0.632,10,-4.466,0.0559,0.107,0.1369999999999999,0.0961,150.017,353600,45,https://p.scdn.co/mp3-preview/b27a989bf12791df1c15c8d6eba804c587d924ae?cid=b39a670615f14cfca30a8178b3bc3ed6,0.02349545452962401,-1.5020352171302926
1996,2QaaXYzEzLio3POCFCI19r,acoustic,Machines,Biffy Clyro,0.31,0.337,0.644,7,-10.906,0.0295,0.606,0.0169,0.301,108.041,236079,45,https://p.scdn.co/mp3-preview/d264805eb727f473565f8dcf938eef410b6292a8?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.2940733245715994,-0.681624570110742
1994,5c81jjRJzAnCvCdnXt8zEc,philippines-opm,Natutulog Ba Ang Diyos?,Gary Valenciano,0.259,0.256,0.57,3,-9.871,0.03,0.69,7.96e-06,0.142,123.936,281613,45,https://p.scdn.co/mp3-preview/912c8dc39d8a255b54138387a41a940ed496c880?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.6164995212700861,-0.8712074563726226
1993,1JfyhapKDVF6e6U5HXn3Fd,ambient,Glósóli,Sigur Rós,0.33,0.6940000000000001,0.253,7,-7.235,0.0545,0.0723,0.952,0.211,74.314,386880,45,https://p.scdn.co/mp3-preview/1aa81510edc3725be7c17e424f9a0854fea4f443?cid=b39a670615f14cfca30a8178b3bc3ed6,0.1269902830995092,-0.607278340204122
1992,1comODdI862K7ei34XZRa4,garage,Too Afraid to Love You,The Black Keys,0.544,0.6759999999999999,0.531,11,-6.172999999999999,0.0299,0.0156,0.0028699999999999,0.0988,136.759,204733,45,https://p.scdn.co/mp3-preview/d44d2eed07276a40b0bb12ae4dbff3533eeba767?cid=b39a670615f14cfca30a8178b3bc3ed6,0.05534001716651162,0.18822631979671117
1991,6nkjQcHzY3A9kav7OYW0Ch,movies,Horn Of Plenty,James Newton Howard,0.261,0.602,0.37,4,-12.493,0.0418,0.00664,0.835,0.372,145.944,119333,45,0,-0.23922218722469835,-0.8637728333819606
1990,4UoJ14X24nu9YGwE1r0JOy,singer-songwriter,Home Life,John Mayer,0.605,0.826,0.677,0,-3.107,0.0245,0.0043,0.0381,0.111,105.982,253560,45,https://p.scdn.co/mp3-preview/84609c0801afb8b55c9b004e5e94b32ca9b9707a?cid=b39a670615f14cfca30a8178b3bc3ed6,0.6524255666081539,0.4149823210119017
1989,3bJjYmanLTAVOAKx4RMyGV,movies,"The North Mountain - From ""Frozen""/Score",Various Artists,0.0331,0.0579999999999999,0.238,1,-24.71,0.0465,0.979,0.6779999999999999,0.122,115.687,93253,45,0,-2.404652446533054,-1.7109481231678945
1988,0YzLyr9resZQQdfLu61PeW,guitar,Ernten was wir säen,Die Fantastischen Vier,0.752,0.775,0.6459999999999999,7,-4.859,0.136,0.00227,0.0,0.0459,154.82,253813,45,https://p.scdn.co/mp3-preview/95168b53d16a5a8750c8e260e4a4796fd49d666d?cid=b39a670615f14cfca30a8178b3bc3ed6,0.4494164797979958,0.9614271108255581
1986,7CdGO6KJg20UAAXl7CW8q6,hardcore,New Direction,Gorilla Biscuits,0.19,0.983,0.356,6,-4.354,0.136,0.00321,2.39e-06,0.246,137.374,149133,45,https://p.scdn.co/mp3-preview/2ada3b285f678dc524f12939be5d1b1673a10269?cid=b39a670615f14cfca30a8178b3bc3ed6,1.2773751083570728,-1.1277019495504614
1985,47vFyxAv24QxAOfdMuE3oV,new-age,Nara (Theme to Cold Case),E.S. Posthumus,0.225,0.413,0.563,9,-12.589,0.0268,0.0534,0.7170000000000001,0.141,149.997,291026,45,https://p.scdn.co/mp3-preview/cc682f25ae188353e295bfe9d36b5fcc03ea4de0?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.9915499795211675,-0.9975960472138766
1984,4GqvWKAq6uKAcivJGnNAhR,house,Ping Pong,Armin van Buuren,0.5539999999999999,0.935,0.5660000000000001,6,-6.732,0.0573,0.0019199999999999,0.3329999999999999,0.135,130.01,178923,45,https://p.scdn.co/mp3-preview/0cee74fb4ce8522d44ec2b236e6f555eea5a1540?cid=b39a670615f14cfca30a8178b3bc3ed6,1.0863077325357475,0.22539943475002075
1983,6n7DUOZGILo0dU9pwjQsbA,punk,Holiday in Cambodia,Dead Kennedys,0.368,0.979,0.13,2,-3.903,0.113,0.617,0.409,0.3379999999999999,205.39,277533,45,https://p.scdn.co/mp3-preview/b48bc277298ae67b36a7903dc2ba7a6078c8f1ca?cid=b39a670615f14cfca30a8178b3bc3ed6,1.261452827038629,-0.4660205033815442
1982,5X7Sbugnqqm3ffA9y7b7wD,ska,On my Radio,The Selecter,0.96,0.706,0.7829999999999999,7,-7.544,0.0434,0.0493,0.0617,0.158,141.02100000000002,185199,45,https://p.scdn.co/mp3-preview/9a6d659cc33599c2d9441030409abffc6a3bac1c?cid=b39a670615f14cfca30a8178b3bc3ed6,0.17475712705484017,1.734627901854405
1981,3CY0WXRyNWkS3xfZuF4q1I,pagode,A Casa Caiu - Ao Vivo,Bom Gosto,0.945,0.871,0.688,7,-7.041,0.0571,0.807,0.0,0.953,91.534,195240,45,https://p.scdn.co/mp3-preview/66371188062fc737152fbe4d946b2e084bd43f68?cid=b39a670615f14cfca30a8178b3bc3ed6,0.8315512314406467,1.6788682294244401
1980,0CR9myb5nh8N8RVjzgMAzt,philippines-opm,Toyang,Eraserheads,0.8220000000000001,0.6679999999999999,0.37,9,-9.259,0.0863,0.0153,0.0,0.327,163.84400000000002,229626,45,https://p.scdn.co/mp3-preview/2a2e69dca4e56ceecc5231cd1a025f039af4bb4b?cid=b39a670615f14cfca30a8178b3bc3ed6,0.02349545452962401,1.221638915498728
1979,11N58AwI4g2GlBaHEiZdmk,work-out,Boom Clap - From the Motion Picture Das Schicksal ist ein mieser Verräter,Various Artists,0.64,0.812,0.675,4,-4.309,0.0566,0.0688,0.00062,0.336,92.013,169293,45,https://p.scdn.co/mp3-preview/70e43a3f26d3d1504326d05c098eedb0ce1eacca?cid=b39a670615f14cfca30a8178b3bc3ed6,0.596697581993601,0.5450882233484866
1978,3L19vBWH4jTHNXbuBaHbUN,alt-rock,Feed the Tree,Belly,0.868,0.718,0.547,0,-8.309,0.0269,0.00325,0.672,0.0718,137.97799999999998,209000,45,https://p.scdn.co/mp3-preview/5e62fb06f809f6071dac36deeedcb2b6b86dff58?cid=b39a670615f14cfca30a8178b3bc3ed6,0.22252397101017157,1.3926352442839536
2015,5tmhlnAvZRKxw4AUsb0FvU,reggae,Sticky,Jah Cure,0.74,0.68,0.589,10,-4.081,0.242,0.0583,0.0,0.141,164.585,209546,45,https://p.scdn.co/mp3-preview/a9b6e7820fad54e21029b31a2cbb35c47b7ffdbc?cid=b39a670615f14cfca30a8178b3bc3ed6,0.07126229848495587,0.9168193728815861
1995,7bdDULyOUqNyWu6XPeAnSO,breakbeat,50 Ways to Leave Your Lover,Paul Simon,0.341,0.3829999999999999,0.816,7,-12.398,0.064,0.19,4.19e-05,0.0974,101.631,208160,45,https://p.scdn.co/mp3-preview/dab4554f58452e43c9139940e171ac5ecb8fdcfa?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.1109670894094963,-0.5663879137554809
1987,2byuMQoY8GFXEQ5z3GnXyW,honky-tonk,Sure Be Cool If You Did,Blake Shelton,0.5820000000000001,0.726,0.5760000000000001,11,-4.625,0.035,0.255,0.0,0.108,136.80200000000002,215720,45,https://p.scdn.co/mp3-preview/0388c24bc692c5597ce967eba0ada08c5a578ed1?cid=b39a670615f14cfca30a8178b3bc3ed6,0.2543685336470592,0.32948415661928915
1997,7cabK41l8qV5PT81s7XvaG,reggae,Be Careful,Matthew McAnuff,0.8109999999999999,0.609,0.62,8,-6.936,0.15,0.312,0.0,0.0866,146.11,234546,45,https://p.scdn.co/mp3-preview/cf735602c931d5008fdd9458bea0f0e71fd04d50?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.2113581949174217,1.1807484890500866
2006,7GxfINgatbVk4EM7sVW4xr,country,Almost Over You (feat. Randy Houser),Jessie James Decker,0.264,0.892,0.556,7,-2.841,0.0525,0.049,0.00053,0.0943,101.069,211160,45,https://p.scdn.co/mp3-preview/6b99030c1503bb61030535a48ea66e2bff9b2666?cid=b39a670615f14cfca30a8178b3bc3ed6,0.9151432083624766,-0.8526208988959677
1998,5sJOkYhBrWsXyfEl8WFT87,reggaeton,Atrevete,The Chosen Few,0.775,0.775,0.879,0,-5.799,0.119,0.22,0.0,0.191,96.006,234653,45,0,0.4494164797979958,1.046925275218171
2013,7LtdGE1jTyh9mgnmxvkyRO,salsa,Se Me Fué,El Gran Combo De Puerto Rico,0.865,0.711,0.7070000000000001,9,-2.651,0.0348,0.625,0.0,0.049,94.05,292306,45,https://p.scdn.co/mp3-preview/98c28941f428a07b45c1666ec78b61da46e9c856?cid=b39a670615f14cfca30a8178b3bc3ed6,0.19465997870289492,1.3814833097979606
2012,25gKDYktpgqSQGdxwDoTsh,salsa,Juguete De Nadie,Luisito Ayala Y La Puerto Rican Power,0.915,0.737,0.7609999999999999,5,-9.35,0.0374,0.504,0.0,0.0479,94.219,305440,45,https://p.scdn.co/mp3-preview/a6dc76fb38b5b4f72aff613e97c1ffa1fa120e9c?cid=b39a670615f14cfca30a8178b3bc3ed6,0.29815480727277965,1.5673488845645105
2011,5qBTgZFjztQUPWm6oIIQFv,piano,Scenery,Yiruma,0.155,0.182,0.456,0,-17.393,0.065,0.992,0.87,0.098,119.454,291720,45,https://p.scdn.co/mp3-preview/9933ae46a83cefab35956e48e69aaca2d4aa4e54?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.9110617256612963,-1.2578078518870461
2010,5VQWHQKPHJdkD96Lgr116w,turkish,İki Melek,Bengü,0.96,0.93,0.705,5,-4.069,0.0398,0.00685,0.0001889999999999,0.315,130.02700000000002,251480,45,https://p.scdn.co/mp3-preview/1d4e1c2a66babefa6f7bea99a53e7a3a3f152263?cid=b39a670615f14cfca30a8178b3bc3ed6,1.066404880887693,1.734627901854405
2009,2ziiDDn2Vxo4rnXOQJmSQm,reggaeton,Adiós,Don Omar,0.45,0.456,0.604,9,-7.367999999999999,0.133,0.0368,0.0,0.174,71.908,251640,45,0,-0.8203854553478966,-0.1612009607644025
2008,2aslQ7Sf7MdDbRPbac0Cy4,country,When We’re 80,Thomas Rhett,0.655,0.687,0.725,1,-4.806,0.0247,0.0371,5.27e-06,0.1009999999999999,95.007,176986,45,0,0.09912629079223254,0.6008478957784517
2007,5NbyNW20LFcb1XkJMtqVT4,reggaeton,Tremenda Sata,DJ Luian,0.926,0.946,0.732,6,-3.524,0.168,0.183,0.0,0.416,172.011,217674,45,https://p.scdn.co/mp3-preview/39b9d47fd6f9abb54ab46caef64549a73f22c0ab?cid=b39a670615f14cfca30a8178b3bc3ed6,1.1300940061614677,1.6082393110131514
2014,5WLhAmEGwePI2RD9ZECTw7,soul,Pack Up,Eliza Doolittle,0.917,0.775,0.7120000000000001,11,-6.089,0.0572,0.488,0.0,0.7,134.90200000000002,191026,45,https://p.scdn.co/mp3-preview/24d91131b655bcda59894181ea7614bf574276f4?cid=b39a670615f14cfca30a8178b3bc3ed6,0.4494164797979958,1.5747835075551724
2005,5MYfpFJYm8WNFGssR6H2Oz,acoustic,No One's Gonna Love You - Live from Spotify Sweden,Band of Horses,0.192,0.188,0.547,1,-10.675999999999998,0.036,0.929,1.2e-06,0.7140000000000001,135.657,239080,45,https://p.scdn.co/mp3-preview/837638fcd9c60df9d60532d8896d4d00fca74644?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.8871783036836307,-1.1202673265597993
2004,54lLPKdSIrq8JZMfPC8SZs,country,Ends of the Earth,Kenny Chesney,0.38,0.445,0.636,4,-10.518,0.0323,0.091,4.3200000000000007e-05,0.0729,120.907,264492,45,https://p.scdn.co/mp3-preview/d959de9b669411a287f378c11c7e6f5841a04f72?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.864171728973617,-0.4214127654375722
2003,3wAvQDESfTvW50J5Gu4Zbs,country,Folded Flag,Aaron Lewis,0.122,0.437,0.426,2,-6.678999999999999,0.0284,0.43,2.01e-05,0.321,147.717,231640,45,0,-0.8960162916105047,-1.3804791312329692
2002,6tycXaxKeqGkayeQHBsPs4,salsa,Por Mujeres Como Tu,Tito Rojas,0.7709999999999999,0.672,0.737,10,-6.601,0.0311,0.493,0.000158,0.174,98.232,356693,45,https://p.scdn.co/mp3-preview/ff2a799786279d83dd870632ec4dccfa54a420ff?cid=b39a670615f14cfca30a8178b3bc3ed6,0.03941773584806826,1.0320560292368466
2001,5PsMbxhgWpJMsouEfDTX6r,summer,Locked out of Heaven,Bruno Mars,0.867,0.698,0.726,5,-4.165,0.0431,0.049,0.0,0.309,143.994,233478,45,https://p.scdn.co/mp3-preview/5a0318e6c43964786d22b9431af35490e96cff3d?cid=b39a670615f14cfca30a8178b3bc3ed6,0.14291256441795255,1.3889179327886225
2000,0rv2jIngnCbHoGEaFOIcwW,heavy-metal,Hall of the Mountain King,Savatage,0.2339999999999999,0.93,0.365,0,-7.037999999999999,0.102,0.0794,0.0199,0.246,126.961,333453,45,https://p.scdn.co/mp3-preview/43cb4c794523b7fe60c223dabf08715c7ecd39fb?cid=b39a670615f14cfca30a8178b3bc3ed6,1.066404880887693,-0.964140243755898
1999,3MdGLgsPkpZIYddDfI2tyN,reggae,Dem Gone,Gentleman,0.7879999999999999,0.5660000000000001,0.52,9,-6.755,0.166,0.163,0.0,0.0399,71.601,239026,45,https://p.scdn.co/mp3-preview/9ed0d8aba81f51719f6b24b3c97c6e46c4220d72?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.38252271909069213,1.0952503246574736
2109,4nRGPCJzJDpalRLkpCqvD6,children,"Conceal, Don't Feel - From ""Frozen""/Score",Various Artists,0.0345,0.1159999999999999,0.245,9,-18.063,0.043,0.956,0.552,0.244,80.423,67493,44,0,-2.1737793674156194,-1.7057438870744313
2117,7e5KPODQV0f3LclrJGAfTw,power-pop,Dear God,XTC,0.392,0.36,0.578,7,-12.9,0.0239,0.138,6.53e-06,0.166,90.593,216345,44,0,-1.2025202069905476,-0.37680502749360023
2116,3tbWy5tVm0oIyEInRf5Ho8,swedish,Jag får liksom ingen ordning,Lars Winnerbäck,0.8009999999999999,0.794,0.504,7,-5.861000000000001,0.0659,0.000723,0.0206,0.14,157.89,313266,44,0,0.5250473160606038,1.1435753740967767
2115,6ZtipANxGIpRxPvm1DrFsH,r-n-b,Rock Your Body,Chris Brown,0.604,0.499,0.4629999999999999,8,-7.435,0.3379999999999999,0.355,0.0,0.0796,100.823,162480,44,https://p.scdn.co/mp3-preview/b9c80ef1b614cb385e6fe6165c4740d92550b11b?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.6492209311746259,0.4112650095165707
2114,4YN94yxYWFfhk9YbmOIqR4,power-pop,Sucked Out,Superdrag,0.743,0.767,0.4029999999999999,4,-6.742999999999999,0.0431,0.0366,0.0,0.318,125.469,166800,44,https://p.scdn.co/mp3-preview/e4e4f24bda8f600f2903258074981448ce853edd?cid=b39a670615f14cfca30a8178b3bc3ed6,0.4175719171611082,0.9279713073675792
2113,5Xwt15HIJogVrerl0bzkGb,blues,She Just Wants To Dance,Keb' Mo',0.741,0.5479999999999999,0.82,2,-9.577,0.0437,0.157,0.000134,0.0805,112.133,208426,44,https://p.scdn.co/mp3-preview/33d32afce7d2a98b6d724e0513047fbab46efd9d?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.4541729850236897,0.9205366843769172
2112,0Yd8fy2FTqR35UCBMGTtNw,iranian,Deleh Divuneh,Hayedeh,0.871,0.522,0.591,4,-10.939,0.063,0.826,5.09e-06,0.248,76.084,342893,44,https://p.scdn.co/mp3-preview/d2f7db1b19121cbd59cc09092dfa6e6befd88078?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.557667813593574,1.4037871787699465
2111,3dKMeeDnrDxFB3PKuFFP8u,salsa,Sedúceme - Salsa Version,LA INDIA,0.6829999999999999,0.87,0.555,0,-4.348,0.0466,0.414,9.43e-05,0.0943,94.051,318093,44,https://p.scdn.co/mp3-preview/d51fe9fc11aaf6a001fb511e568ef5466090a76f?cid=b39a670615f14cfca30a8178b3bc3ed6,0.8275706611110357,0.7049326176477192
2110,3aNxoS85gPgXzaVMQ6N5ui,soul,A Change Is Gonna Come,Leela James,0.148,0.311,0.6609999999999999,10,-7.848,0.0279999999999999,0.6559999999999999,0.134,0.109,137.407,215040,44,https://p.scdn.co/mp3-preview/305ed368fffae0984d6f8f2a5cf04b9f2f994de5?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.397568153141484,-1.283829032354363
2105,45R1m5osIXo92tgY1eHTeW,j-pop,走れ!,Momoiro Clover Z,0.76,0.992,0.664,11,-3.216,0.0534,0.064,0.00557,0.348,135.016,273373,44,0,1.3132002413235715,0.9911656027882061
2108,5V418gaWn4pX0Z0IcS7JVm,new-age,The Rivers Of Belief - Radio Edit,Enigma,0.5,0.594,0.568,1,-9.325,0.0292,0.0379,0.371,0.12,94.984,263760,44,0,-0.27106674986158596,0.02466461400214723
2107,0OBpi0UROMJXLyU0Zky3KS,reggae,Shark Attack,Wailing Souls,0.774,0.5529999999999999,0.7490000000000001,1,-8.426,0.0447,0.105,0.0,0.0761,152.099,232800,44,https://p.scdn.co/mp3-preview/962efc543c119087e5fdc0a9e5a51d24eef39da4?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.43427013337563497,1.04320796372284
