id,Genre,track_name,Artist,valence,energy,danceability,key,loudness,speechiness,acousticness,instrumentalness,liveness,tempo,duration_ms,popularity,audio,energy_standard,valence_standard
4rHZZAmHpZrA3iH5zx8frV,german,Mirrors,Justin Timberlake,0.512,0.512,0.574,5,-6.664,0.0503,0.234,0.0,0.0946,76.899,484146,79,https://p.scdn.co/mp3-preview/46994b2d9a44ac2bae88959e424bf960a42ede13?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.5972063864092085,0.06885312698660657
6MdqqkQ8sSC0WB4i8PyRuQ,groove,No Diggity,Blackstreet,0.67,0.646,0.867,1,-4.674,0.288,0.303,0.0,0.279,88.634,304600,79,,-0.06380789773569288,0.6560951371417896
1158ckiB5S4cpsdYHDB9IF,rock,My Own Summer (Shove It),Deftones,0.372,0.781,0.443,1,-4.277,0.0377,1.33e-05,0.205,0.166,71.841,214760,79,https://p.scdn.co/mp3-preview/369351855a3f60831f17edb8ae86bd201c51619c?cid=b39a670615f14cfca30a8178b3bc3ed6,0.47357117667419224,-0.4514878946698846
4nva9EpKntUTs6CRSGBCn9,hip-hop,Just A Lil Bit,50 Cent,0.527,0.692,0.489,1,-6.672,0.41,0.0322,0.00608,0.315,96.946,237706,79,,0.11929904613730472,0.12460395073551639
1jJci4qxiYcOHhQR247rEU,indie-pop,Kids,MGMT,0.172,0.931,0.451,9,-3.871,0.0719,0.00076,0.0049,0.361,122.961,302840,79,https://p.scdn.co/mp3-preview/efb065069d22384206b0fc703c6f99734d33411d?cid=b39a670615f14cfca30a8178b3bc3ed6,1.0706590371296203,-1.194832211322015
3UI9I3e1g1y5T3SMfdgfGO,latino,Colgando en tus manos (con Marta Sánchez),Carlos Baute,0.875,0.637,0.836,6,-4.803,0.0367,0.535,0.0,0.129,120.025,230280,79,https://p.scdn.co/mp3-preview/89e92fa0840f717755ae70d91317334d36895642?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.0996331693630186,1.4180230617102227
3YuaBvuZqcwN3CEAyyoaei,alt-rock,Like a Stone,Audioslave,0.516,0.568,0.614,7,-5.477,0.0276,0.00797,0.0,0.0997,107.849,293960,79,https://p.scdn.co/mp3-preview/46d898c23fb28b9f52abf78b794aa500988d2132?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.37429358517251565,0.08372001331964919
2KH16WveTQWT6KOG9Rg6e2,pop-film,Eye of the Tiger,Various Artists,0.548,0.599,0.817,0,-9.249,0.0328,0.132,0.000311,0.0873,108.873,245640,79,https://p.scdn.co/mp3-preview/ae5fdf6639eeb270ed9732750b65a3656b807154?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.25089542734506043,0.20265510398399011
5tVA6TkbaAH9QMITTQRrNv,rock,Free Fallin',Tom Petty,0.572,0.449,0.623,5,-13.333,0.0253,0.212,0.0,0.0613,84.383,256000,79,,-0.8479832878004882,0.29185642198224543
0a7BloCiNzLDD9qSQHh5m7,work-out,"Dance, Dance",Fall Out Boy,0.449,0.961,0.622,11,-3.198,0.154,0.00523,0.0,0.0854,114.452,180266,79,,1.1900766092207054,-0.16530033275881445
2tznHmp70DxMyr2XhWLOW0,indie-pop,Cigarette Daydreams,Cage The Elephant,0.273,0.676,0.636,2,-3.442,0.0263,0.0807,0.0,0.0831,113.98,208760,79,https://p.scdn.co/mp3-preview/a7a72315d777f4ed078d955238f9db158c915fc1?cid=b39a670615f14cfca30a8178b3bc3ed6,0.055609674355392796,-0.819443331412689
4eHbdreAnSOrDDsFfc4Fpm,sad,I Will Always Love You,Whitney Houston,0.11,0.214,0.332,4,-12.518,0.0349,0.845,5.62e-06,0.0839,67.531,271093,79,https://p.scdn.co/mp3-preview/db431eff82899d9af76c9156d66d29aa951c21d8?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.7834209358473254,-1.4252689494841753
6I86RF3odBlcuZA9Vfjzeq,latino,Eres Mía,Romeo Santos,0.903,0.729,0.843,6,-3.634,0.0374,0.401,1.2e-06,0.206,123.046,250640,79,https://p.scdn.co/mp3-preview/44a24690cd4e62df30d121bf648f0685c2acbf56?cid=b39a670615f14cfca30a8178b3bc3ed6,0.26658071838297703,1.5220912660415211
07nH4ifBxUB4lZcsf44Brn,dance,Blame (feat. John Newman),Calvin Harris,0.348,0.857,0.414,0,-4.078,0.0808,0.0287,0.00574,0.343,128.024,212960,79,https://p.scdn.co/mp3-preview/31297ae5e2f5524fe28b18ed71abc79683c66a88?cid=b39a670615f14cfca30a8178b3bc3ed6,0.7760956926382755,-0.5406892126681403
3swc6WTsr7rl9DqQKQA55C,hip-hop,Psycho (feat. Ty Dolla $ign),Post Malone,0.459,0.56,0.75,8,-8.094,0.105,0.546,0.0,0.111,140.06,221440,79,,-0.4061382710634714,-0.1281331169262079
0GNI8K3VATWBABQFAzBAYe,chill,Stay,Rihanna,0.125,0.31,0.621,9,-10.164,0.0283,0.945,6.12e-05,0.117,111.893,240706,79,,-1.4012847051558515,-1.3695181257352653
0gEyKnHvgkrkBM6fbeHdwK,chill,Linger,The Cranberries,0.204,0.434,0.439,7,-14.918,0.0265,0.0783,4.87e-05,0.14,94.845,274706,79,,-0.907692073846031,-1.075897120657674
4w8niZpiMy6qz1mntFA5uM,latin,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,0.617,0.801,0.842,8,-4.167,0.228,0.157,4.82e-06,0.0642,95.881,212500,78,,0.5531828914015827,0.45910889322897486
0DiWol3AO6WpXZgp0goxAV,club,One More Time,Daft Punk,0.476,0.697,0.613,2,-8.618,0.133,0.0194,0.0,0.332,122.746,320357,78,https://p.scdn.co/mp3-preview/5e7d7e1faefc00e347d0a1c958d4b7f52baa3a44?cid=b39a670615f14cfca30a8178b3bc3ed6,0.13920197481915234,-0.06494885001077698
0fBSs3fRoh1yJcne77fdu9,summer,Video Games,Lana Del Rey,0.181,0.249,0.236,6,-9.595,0.0348,0.811,1e-06,0.087,72.847,281960,78,,-1.644100435074392,-1.161381717072669
70wYA8oYHoMzhRRkARoMhU,indie-pop,When You Were Young,The Killers,0.321,0.988,0.467,11,-3.313,0.112,0.000152,0.0484,0.28,130.433,220426,78,,1.2975524241026826,-0.6410406954161778
1Dr1fXbc2IxaK1Mu8P8Khz,grunge,When I Come Around,Green Day,0.814,0.909,0.531,11,-4.236,0.034,0.0175,0.0,0.231,97.546,178000,78,https://p.scdn.co/mp3-preview/ce95ec4b7666e7efe290782e449bd96ba8f7a4e5?cid=b39a670615f14cfca30a8178b3bc3ed6,0.9830861509294907,1.191303045131323
7nnWIPM5hwE3DaUBkvOIpy,acoustic,Drive,Incubus,0.666,0.792,0.645,4,-7.34,0.036,0.0562,0.0121,0.119,90.565,232453,78,https://p.scdn.co/mp3-preview/7948a397a8d6e2e9d37ea4827235fbe254463b66?cid=b39a670615f14cfca30a8178b3bc3ed6,0.517357619774257,0.6412282508087469
2cGxRwrMyEAp8dEbuZaVv6,chill,Instant Crush (feat. Julian Casablancas),Daft Punk,0.518,0.585,0.775,10,-9.516,0.0271,0.0422,0.619,0.077,109.942,337560,78,https://p.scdn.co/mp3-preview/a52d000457fc91fdb18bfaa1f690c82bf7b1a036?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.3066236276542338,0.0911534564861705
305WCRhhS10XUcH6AEwZk6,work-out,Are You Gonna Be My Girl,Jet,0.537,0.953,0.613,2,-3.435,0.0855,0.00148,0.000582,0.152,105.046,213800,78,https://p.scdn.co/mp3-preview/a706f49778aad73ad12cac1cc26a5a54c8240bbd?cid=b39a670615f14cfca30a8178b3bc3ed6,1.1582319233297493,0.16177116656812293
3ZffCQKLFLUvYM59XKLbVm,romance,Wake Me up When September Ends,Green Day,0.146,0.814,0.546,7,-5.146,0.0314,0.023,0.0,0.0972,104.98,285653,78,https://p.scdn.co/mp3-preview/acf215c01932347394d036999c4f0f12e9fcb66a?cid=b39a670615f14cfca30a8178b3bc3ed6,0.604930505974386,-1.2914669724867918
5VGlqQANWDKJFl0MBG3sg2,indie-pop,Use Somebody,Kings of Leon,0.173,0.715,0.276,0,-5.356,0.0432,0.00552,0.000417,0.201,137.028,230760,78,https://p.scdn.co/mp3-preview/6b0e4d00b02ff767f436c2c43f9f8b2a12b35472?cid=b39a670615f14cfca30a8178b3bc3ed6,0.21085251807380373,-1.1911154897387541
1AWQoqb9bSvzTjaLralEkT,disco,Rock Your Body,Justin Timberlake,0.817,0.714,0.892,4,-6.055,0.141,0.201,0.000234,0.0521,100.972,267266,78,https://p.scdn.co/mp3-preview/a4cdd210220f23d31a2b5d113500ffc9af2cbe9d?cid=b39a670615f14cfca30a8178b3bc3ed6,0.2068719323374342,1.202453209881105
5ByAIlEEnxYdvpnezg7HTX,hip-hop,Juicy - 2005 Remaster,The Notorious B.I.G.,0.782,0.818,0.889,9,-4.639,0.253,0.47,0.0,0.179,96.063,302760,78,https://p.scdn.co/mp3-preview/bf2e9935d13f644f3e1386cd3a3f33109f80d3dd?cid=b39a670615f14cfca30a8178b3bc3ed6,0.6208528489198641,1.0723679544669824
1Vej0qeQ3ioKwpI6FUbRv1,emo,Papercut,Linkin Park,0.661,0.939,0.524,9,-3.994,0.113,0.00022,0.0,0.623,150.184,184866,78,https://p.scdn.co/mp3-preview/dc49871bd9a79e4e75713689d9ccdfa008e62fb1?cid=b39a670615f14cfca30a8178b3bc3ed6,1.1025037230205759,0.6226446428924436
7s25THrKz86DM225dOYwnr,disco,Respect,Aretha Franklin,0.965,0.558,0.805,0,-5.226,0.041,0.164,2.2e-05,0.0546,114.95,147600,78,https://p.scdn.co/mp3-preview/7768dd513193e30ab1ad19deeff2dcc63d2c7555?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.41409944253621045,1.7525280042036813
100Tm6z29RfHTdUQ6NIs0s,latin,Me Voy,Julieta Venegas,0.601,0.679,0.575,2,-3.845,0.0278,0.0664,0.0,0.0956,107.878,187520,78,https://p.scdn.co/mp3-preview/a94ceef62760bcf8a2eec35ddcd4dd405f64f27b?cid=b39a670615f14cfca30a8178b3bc3ed6,0.06755143156450136,0.3996413478968044
6wqJeItl3Vc3az4ZicSQAB,rock,Before I Forget,Slipknot,0.348,0.974,0.291,6,-2.997,0.171,0.0177,5.44e-06,0.886,134.724,278600,78,https://p.scdn.co/mp3-preview/456bed7cde911014f31c26a07b9235112d20469a?cid=b39a670615f14cfca30a8178b3bc3ed6,1.2418242237935093,-0.5406892126681403
5anCkDvJ17aznvK5TED5uo,rock,Hail to the King,Avenged Sevenfold,0.683,0.916,0.58,3,-4.358,0.0387,0.000297,0.0259,0.126,118.004,305906,78,https://p.scdn.co/mp3-preview/658f53ebe57308e7fdfb755ff9ad30c99696eb6f?cid=b39a670615f14cfca30a8178b3bc3ed6,1.0109502510840773,0.704412517724178
2Bhmj4XK33InfhqKPxcJ1v,reggaeton,Dile al Amor,Aventura,0.944,0.605,0.825,11,-9.71,0.0376,0.0764,0.0,0.314,124.005,229360,77,https://p.scdn.co/mp3-preview/b062948823479c94a681c5324c41ad52e123df87?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.2270119129268433,1.6744768509552075
2iXdwVdzA0KrI2Q0iZNJbX,sleep,Better Together,Jack Johnson,0.659,0.346,0.871,5,-9.481,0.0522,0.298,9.24e-06,0.108,110.054,207680,77,,-1.2579836186465487,0.6152111997259223
2AkmdLbVKS1steeZdy8H1l,rock,I Want To Break Free - Single Remix,Queen,0.596,0.435,0.795,4,-8.927,0.0324,0.0841,0.00026,0.0763,108.95,258013,77,,-0.9037114881096615,0.38105773998050113
4Hff1IjRbLGeLgFgxvHflk,alternative,DARE,Gorillaz,0.966,0.891,0.76,11,-5.852,0.0372,0.0229,0.0869,0.298,120.264,244999,77,https://p.scdn.co/mp3-preview/fb02aea39283e35a92f0ce79b67788b6b1e5ed51?cid=b39a670615f14cfca30a8178b3bc3ed6,0.9114356076748393,1.756244725786942
0qcr5FMsEO85NAQjrlDRKo,chill,"Let It Go - From ""Frozen""/Soundtrack Version",Various Artists,0.371,0.485,0.543,8,-6.85,0.0305,0.558,0.0,0.12,136.961,223840,77,,-0.7046822012911856,-0.4552046162531453
0PJIbOdMs3bd5AT8liULMQ,r-n-b,oui,Jeremih,0.604,0.724,0.418,5,-3.724,0.0964,0.213,0.0,0.112,78.521,238320,77,,0.24667778970112944,0.41079151264658637
3GSMdtJphymHEsR8K9jT5Q,latin,Locos,León Larregui,0.957,0.646,0.724,10,-6.475,0.0352,0.072,0.000157,0.0923,112.019,177600,77,,-0.06380789773569288,1.7227942315375961
6zC0mpGYwbNTpk9SKwh08f,rock,Wonderful Tonight,Eric Clapton,0.485,0.214,0.572,7,-15.625,0.0293,0.649,0.129,0.125,95.542,225026,77,,-1.7834209358473254,-0.0314983557614311
0LtOwyZoSNZKJWHqjzADpW,alternative,Feels Like We Only Go Backwards,Tame Impala,0.491,0.9,0.303,2,-2.352,0.0574,0.0277,0.635,0.11,149.508,192960,77,,0.947260879302165,-0.00919802626186717
4k7x3QKrc3h3U0Viqk0uop,rainy-day,Rosyln,Various Artists,0.121,0.277,0.329,10,-13.111,0.0302,0.971,0.024,0.0971,159.719,289560,77,https://p.scdn.co/mp3-preview/605d7653f4356655467822d2b3fd3db792504973?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.5326440344560455,-1.384385012068308
2G7V7zsVDxg1yRsu7Ew9RJ,latin,In My Feelings,Drake,0.35,0.626,0.835,1,-5.833,0.125,0.0589,6e-05,0.396,91.03,217925,77,,-0.14341961246308335,-0.533255769501619
3GpbwCm3YxiWDvy29Uo3vP,disco,Right Round,Flo Rida,0.705,0.672,0.72,7,-6.852,0.0551,0.009,0.0,0.232,124.986,204640,77,https://p.scdn.co/mp3-preview/04b3f3daf9f2e977daef0d8cceb58d74aa58759d?cid=b39a670615f14cfca30a8178b3bc3ed6,0.039687331409914706,0.786180392555912
0vg4WnUWvze6pBOJDTq99k,acoustic,You're Beautiful,James Blunt,0.454,0.479,0.675,0,-9.87,0.0278,0.633,1.76e-05,0.088,81.998,209493,77,https://p.scdn.co/mp3-preview/98c6db960673dd8b3ea13eb082ae6c25679600ce?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.7285657157094028,-0.14671672484251116
62zFEHfAYl5kdHYOivj4BC,happy,International Love (feat. Chris Brown),Pitbull,0.648,0.855,0.67,0,-3.035,0.0499,0.0124,0.0,0.335,120.05,227280,77,https://p.scdn.co/mp3-preview/796c030b6336cedd4a816f931c818a5507bf4607?cid=b39a670615f14cfca30a8178b3bc3ed6,0.7681345211655365,0.5743272623100552
1f2V8U1BiWaC9aJWmpOARe,rock,By the Way,Red Hot Chili Peppers,0.198,0.97,0.451,0,-4.938,0.107,0.0264,0.00355,0.102,122.444,216933,77,https://p.scdn.co/mp3-preview/9caddc9fdc2951fcdfe1f3fbda147c5d1871501b?cid=b39a670615f14cfca30a8178b3bc3ed6,1.225901880848031,-1.0981974501572378
6ztstiyZL6FXzh4aG46ZPD,groove,Boogie Wonderland,"Earth, Wind & Fire",0.963,0.756,0.802,2,-10.791,0.0349,0.0843,0.00765,0.0521,131.715,288293,77,https://p.scdn.co/mp3-preview/06c36139896754af7269ca5540bcd522e598518a?cid=b39a670615f14cfca30a8178b3bc3ed6,0.37405653326495414,1.74509456103716
0wQCKR9OFjYu5Kzrk7WivJ,latin,Corazón partío,Alejandro Sanz,0.815,0.846,0.648,0,-6.731,0.0424,0.199,4.23e-06,0.0803,160.075,343413,77,https://p.scdn.co/mp3-preview/b4ee7371abce2a18be2094ad4093f4cc42db2ecb?cid=b39a670615f14cfca30a8178b3bc3ed6,0.7323092495382107,1.1950197667145837
6IwKcFdiRQZOWeYNhUiWIv,romance,No One,Alicia Keys,0.167,0.549,0.644,1,-5.415,0.0285,0.0209,8.85e-06,0.134,90.04,253813,77,https://p.scdn.co/mp3-preview/291dc55ee456833dd35126d7035bf8a1997cfc6b?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.44992471416353613,-1.2134158192383182
57Xjny5yNzAcsxnusKmAfA,indie-pop,Reptilia,The Strokes,0.77,0.649,0.489,9,-5.11,0.0336,0.000603,0.713,0.101,158.009,219826,77,https://p.scdn.co/mp3-preview/35521d82091e8c9a6a1cee80fb59dc2f6b5cb776?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.051866140526584316,1.0277672954678545
1xaTREM89RbIxkcjlpf4Uw,indie,Heaven Knows I'm Miserable Now - 2011 Remaster,The Smiths,0.774,0.759,0.609,6,-4.862,0.0276,0.028,0.0,0.183,114.045,215760,77,https://p.scdn.co/mp3-preview/84514f304f702184728abfa31331d79e36856f82?cid=b39a670615f14cfca30a8178b3bc3ed6,0.38599829047406276,1.042634181800897
1UBQ5GK8JaQjm5VbkBZY66,rock-n-roll,Sharp Dressed Man - 2008 Remaster,ZZ Top,0.446,0.859,0.601,5,-5.263,0.0276,0.000359,0.00124,0.0871,125.145,258026,77,https://p.scdn.co/mp3-preview/aff1fb06d5baed8ceb5827877806423b99347a04?cid=b39a670615f14cfca30a8178b3bc3ed6,0.7840568641110146,-0.1764504975085964
6SpLc7EXZIPpy0sVko0aoU,alternative,Misery Business,Paramore,0.731,0.906,0.517,1,-3.677,0.0735,0.00272,9.26e-06,0.113,172.977,211520,77,https://p.scdn.co/mp3-preview/ba87b3463a795afa81ee18d3fbb116bb7793140e?cid=b39a670615f14cfca30a8178b3bc3ed6,0.9711443937203821,0.8828151537206891
60wwxj6Dd9NJlirf84wr2c,edm,Clarity,Zedd,0.176,0.781,0.509,8,-3.48,0.072,0.0398,0.0,0.0749,128.0,271426,77,,0.47357117667419224,-1.1799653249889723
3BtuIIrQlkujKPuWF2B85z,pop,Too Good,Drake,0.397,0.653,0.794,7,-7.839,0.104,0.0489,4.88e-05,0.1,117.996,263373,76,,-0.035943797581106225,-0.35856985508836825
6JNJERZGJwDVgkmbohBw7u,groove,Self Control,Laura Branigan,0.778,0.686,0.814,6,-12.172,0.0342,0.219,0.00382,0.155,106.679,246440,76,https://p.scdn.co/mp3-preview/736e6e3bcc1d3a45042ba36a96734cd6a2a897e1?cid=b39a670615f14cfca30a8178b3bc3ed6,0.09541553171908802,1.0575010681339398
7oGZAicScQt96OAW4AruYy,pop,Want to Want Me,Jason Derulo,0.656,0.68,0.775,0,-5.508,0.0629,0.00906,0.0,0.109,114.025,207719,76,https://p.scdn.co/mp3-preview/41c4fc0c9ed13ba61f99841cfee3182d32976686?cid=b39a670615f14cfca30a8178b3bc3ed6,0.07153201730087089,0.6040610349761404
3LlAyCYU26dvFZBDUIMb7a,indie-pop,Demons,Imagine Dragons,0.428,0.71,0.505,3,-3.015,0.0321,0.19,0.00025,0.329,89.938,175200,76,,0.19094958939195614,-0.24335148600728818
2R6UrJ8uWbSIiHWmvRQvN8,rock,Whiskey In The Jar,Metallica,0.566,0.97,0.511,10,-3.72,0.0414,5.6e-06,0.00136,0.18,132.986,304693,76,https://p.scdn.co/mp3-preview/a51c87c9b21c9e995d0b9d924d566570dc6d97a1?cid=b39a670615f14cfca30a8178b3bc3ed6,1.225901880848031,0.2695560924826815
5dTHtzHFPyi8TlTtzoz1J9,emo,Helena,My Chemical Romance,0.0857,0.96,0.356,4,-3.487,0.104,0.0142,0.0,0.209,125.921,204733,76,https://p.scdn.co/mp3-preview/647498327cb13c79d81b76492d63cb71be579eac?cid=b39a670615f14cfca30a8178b3bc3ed6,1.1860960234843358,-1.5155852839574089
7ueP5u2qkdZbIPN2YA6LR0,synth-pop,Sail,AWOLNATION,0.272,0.436,0.826,1,-9.583,0.0558,0.441,0.615,0.0964,119.051,259093,76,https://p.scdn.co/mp3-preview/f14574baf46e2fb574059f16f9d4e94774bd00b3?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.899730902373292,-0.8231600529959496
5jE48hhRu8E6zBDPRSkEq7,pop,All About That Bass,Meghan Trainor,0.961,0.887,0.807,9,-3.726,0.0503,0.0573,2.87e-06,0.124,134.052,187920,76,https://p.scdn.co/mp3-preview/1e2484002e1e6fe405506355be7a9696c892d66a?cid=b39a670615f14cfca30a8178b3bc3ed6,0.8955132647293612,1.7376611178706387
1Cwsd5xI8CajJz795oy4XF,summer,You Get What You Give,New Radicals,0.744,0.901,0.621,2,-5.396,0.0302,0.17,0.0,0.0875,113.967,300773,76,,0.9512414650385345,0.9311325343030775
46eu3SBuFCXWsPT39Yg3tJ,disco,Don't Stop 'Til You Get Enough,Michael Jackson,0.947,0.821,0.878,11,-9.875,0.089,0.126,0.0461,0.183,118.881,365466,76,https://p.scdn.co/mp3-preview/266818d14bb3fd8ef1cd8f67115f60034a786e22?cid=b39a670615f14cfca30a8178b3bc3ed6,0.6327946061289726,1.6856270157049895
42et6fnHCw1HIPSrdPprMl,grunge,Semi-Charmed Life,Third Eye Blind,0.701,0.864,0.64,7,-6.576,0.0314,0.00832,0.0,0.123,102.026,268360,76,https://p.scdn.co/mp3-preview/3c46a9f2954735cab673dd930ddc7d5e1a2fd1f5?cid=b39a670615f14cfca30a8178b3bc3ed6,0.8039597927928622,0.7713135062228694
2fQxE0jVrjNMT9oJAXtSJR,disco,Domino,Jessie J,0.781,0.557,0.758,7,-4.568,0.034,0.0117,0.0,0.0418,126.986,231840,76,,-0.41808002827257995,1.0686512328837217
1q8NdCAQ9QUjpYiqzdd3mv,latin,Atrévete-Te-Te,Calle 13,0.883,0.878,0.829,9,-5.951,0.101,0.0959,0.0,0.776,87.991,239306,76,https://p.scdn.co/mp3-preview/3b05ddcad24352f8a304ca9ae1907fe4a467efd7?cid=b39a670615f14cfca30a8178b3bc3ed6,0.8596879931020355,1.447756834376308
45Ia1U4KtIjAPPU7Wv1Sea,guitar,Are You Gonna Go My Way,Lenny Kravitz,0.777,0.67,0.619,11,-10.322,0.0353,0.00165,0.0109,0.331,129.269,211933,76,,0.03172615993717566,1.053784346550679
6jdOi5U5LBzQrc4c1VT983,chill,"Hold On, We're Going Home",Drake,0.289,0.414,0.773,6,-7.436,0.0961,0.00411,3.4e-05,0.0733,99.993,227880,76,,-0.9873037885734215,-0.7599757860805187
64yrDBpcdwEdNY9loyEGbX,punk-rock,21 Guns,Green Day,0.416,0.742,0.268,5,-4.939,0.0355,0.0518,0.0,0.626,159.779,321093,76,https://p.scdn.co/mp3-preview/431b2787cb98a4dea90606248e0a835afbf6b6f3?cid=b39a670615f14cfca30a8178b3bc3ed6,0.31832833295578083,-0.287952145006416
01ksPzu3Bw8Lsf9o6xIk8C,latino,Mi Último Deseo,Banda Los Recoditos,0.974,0.639,0.844,11,-4.461,0.0437,0.62,0.0,0.46,121.033,163560,76,,-0.09167199789027955,1.7859784984530271
3YKptz29AsOlm7WAVnztBh,rainy-day,Kiss from a Rose,Seal,0.224,0.533,0.584,10,-7.11,0.0305,0.684,0.0,0.306,131.745,288426,76,https://p.scdn.co/mp3-preview/7902464c33351dafb17949c3f699bf035ba57d22?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.5136140859454486,-1.001562688992461
27ze5t5tIDPlVits0KRbxT,salsa,El Perdedor,Aventura,0.894,0.589,0.779,5,-10.645,0.0345,0.332,0.0,0.12,128.044,215213,76,https://p.scdn.co/mp3-preview/b72ef7d835fe4d6ecc70a921f6a5c415ab8922d6?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.29070128470875567,1.4886407717921752
7fcfNW0XxTWlwVlftzfDOR,heavy-metal,Walk,Pantera,0.703,0.704,0.43,1,-8.008,0.0804,0.000155,0.00221,0.0933,118.242,315120,76,https://p.scdn.co/mp3-preview/4d003a5b7df1dc79fb42d88a6993066729f07be9?cid=b39a670615f14cfca30a8178b3bc3ed6,0.167066074973739,0.7787469493893907
217bRMES4HVbPdUe8l8ECN,latino,El Malo,Aventura,0.701,0.506,0.812,1,-10.729,0.0533,0.143,0.0,0.132,125.941,238720,76,https://p.scdn.co/mp3-preview/765fc6c4984bd2b122f43e3d208a6e7dd88e415e?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.6210899008274257,0.7713135062228694
0Ph6L4l8dYUuXFmb71Ajnd,disco,Livin' la Vida Loca,Ricky Martin,0.933,0.954,0.425,1,-3.756,0.0476,0.00414,0.0,0.0555,178.043,243160,76,https://p.scdn.co/mp3-preview/efdd213308e7efa3d4e2f883cda1b2a059ab32a3?cid=b39a670615f14cfca30a8178b3bc3ed6,1.1622125090661188,1.6335929135393408
2lwwrWVKdf3LR9lbbhnr6R,chill,Float On,Modest Mouse,0.553,0.888,0.649,6,-4.807,0.0293,0.013,2.23e-06,0.0888,100.975,208466,76,https://p.scdn.co/mp3-preview/9241188a00b7ae5feb607bf10c21a067c83ed487?cid=b39a670615f14cfca30a8178b3bc3ed6,0.8994938504657307,0.2212387119002934
7lAK3oHbfEnvUQWosrMMpR,hip-hop,YOSEMITE,Travis Scott,0.144,0.554,0.785,0,-6.571,0.0409,0.283,3.4e-06,0.116,128.047,150043,76,https://p.scdn.co/mp3-preview/90c323740d95766d36556cec063997d18cfb5026?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.4300217854816885,-1.2989004156533133
7COfe3P7KgfwDwIRB8LIDw,latin,Mi Gente,J Balvin,0.288,0.704,0.548,11,-4.838,0.0777,0.0168,2.25e-05,0.143,104.666,185040,76,,0.167066074973739,-0.7636925076637794
51rPRW8NjxZoWPPjnRGzHw,indie,Tadow,Masego,0.313,0.487,0.704,9,-6.407,0.0604,0.669,8.64e-05,0.111,121.726,301893,76,,-0.6967210298184465,-0.670774468082263
05ZACkzW8YbRq3eFgIfSNB,country,Springsteen,Eric Church,0.927,0.809,0.692,2,-5.935,0.0255,0.1,9.77e-05,0.185,104.023,263386,76,,0.5850275772925388,1.611292584039777
4hrae8atte6cRlSC9a7VCO,hip-hop,Always On Time,Ja Rule,0.839,0.706,0.839,5,-6.104,0.199,0.208,0.0,0.242,96.673,245133,76,,0.17502724644647805,1.2842210847128392
0kN8xEmgMW9mh7UmDYHlJP,r-n-b,Versace on the Floor,Bruno Mars,0.301,0.574,0.578,2,-6.209,0.0454,0.196,0.0,0.083,174.152,261240,76,https://p.scdn.co/mp3-preview/6984bfcc42ba35e566625853e20d6fccf7b8348e?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.35041007075429853,-0.7153751270813908
6Za3190Sbw39BBC77WSS1C,latin,Criminal,NATTI NATASHA,0.839,0.813,0.814,2,-3.023,0.0561,0.03,9.33e-05,0.255,79.997,232549,76,https://p.scdn.co/mp3-preview/d0d75a879a7393578c83ebdd1d0930b30d841c64?cid=b39a670615f14cfca30a8178b3bc3ed6,0.6009499202380165,1.2842210847128392
7Lf7oSEVdzZqTA0kEDSlS5,r-n-b,Cry Me a River,Justin Timberlake,0.564,0.654,0.624,8,-6.582,0.183,0.577,0.0,0.104,73.898,288333,76,https://p.scdn.co/mp3-preview/6d55ea590f690f42992ab1a91aea064d0d334d73?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.0319632118447367,0.2621226493161602
6Vc5wAMmXdKIAM7WUoEb7N,children,Say Something,A Great Big World,0.0765,0.147,0.407,2,-8.822,0.0355,0.857,2.89e-06,0.0913,141.284,229400,75,https://p.scdn.co/mp3-preview/0178f39b1dd08aa1111138fa775c7b8826cdee7f?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.050120180184083,-1.549779122523407
4OyzSXRSadNQt5EMwASdap,latino,Todo Cambió,Camila,0.363,0.523,0.452,5,-6.453,0.0625,0.563,0.0,0.233,173.85,193826,75,https://p.scdn.co/mp3-preview/c0f4b44e91971d348de02ca38b74003bdd6c853b?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.5534199433091437,-0.4849383889192305
